userid,gender,age,consumption level,shopping level, occupation level,ad1,ad2,ad3,ad4,ad5,CTR VALUE
3606,1,18,3,1,2,1,1,0,0,1,3
3607,1,21,1,3,1,0,1,1,0,0,2
3608,0,25,1,1,1,0,1,0,1,1,3
3609,1,25,3,3,2,0,0,1,1,0,2
3610,1,25,3,1,2,1,0,1,1,1,4
3611,0,20,3,3,2,1,0,1,0,0,2
3612,0,16,1,1,1,1,1,0,0,1,3
3613,0,16,3,1,1,0,1,0,0,1,2
3614,1,22,2,1,1,1,0,0,0,0,1
3615,0,17,2,2,1,1,1,1,0,0,3
3616,0,25,2,1,1,0,0,1,0,1,2
3617,1,25,2,3,2,0,0,1,0,1,2
3618,0,24,1,3,2,1,1,1,0,0,3
3619,0,21,1,2,1,0,0,0,0,1,1
3620,1,17,3,1,2,0,0,0,0,0,0
3621,1,15,1,3,1,1,1,0,1,1,4
3622,1,16,2,3,1,1,1,1,0,0,3
3623,0,15,2,3,1,1,1,0,1,0,3
3624,0,22,1,2,1,0,0,1,0,1,2
3625,1,22,1,1,2,0,0,1,0,0,1
3626,0,23,3,3,1,1,0,1,0,0,2
3627,1,18,3,3,2,1,1,1,1,1,5
3628,0,24,1,1,2,0,0,1,1,0,2
3629,1,16,1,1,2,1,1,0,0,0,2
3630,0,21,1,3,2,0,0,0,0,1,1
3631,1,15,3,2,2,1,1,0,1,0,3
3632,1,19,1,1,1,1,1,1,0,0,3
3633,0,17,3,1,2,1,1,0,0,1,3
3634,0,18,1,2,2,0,0,1,0,1,2
3635,0,22,1,3,2,1,0,0,0,1,2
3636,1,23,3,1,1,0,1,0,0,0,1
3637,0,17,3,2,1,1,0,1,0,1,3
3638,0,19,2,1,2,0,0,0,1,0,1
3639,1,25,2,3,1,0,1,1,1,0,3
3640,1,23,3,3,2,1,0,1,1,0,3
3641,0,23,1,2,2,0,1,1,0,0,2
3642,1,15,1,3,2,1,0,1,1,1,4
3643,1,20,3,3,1,0,1,0,1,1,3
3644,0,22,1,1,2,1,0,0,0,0,1
3645,0,21,2,2,2,1,1,0,1,0,3
3646,0,15,3,3,2,0,1,0,1,0,2
3647,1,21,1,1,2,0,0,0,1,1,2
3648,1,15,3,1,1,1,1,1,1,1,5
3649,1,20,1,1,1,1,0,1,1,1,4
3650,0,25,2,1,1,1,1,0,0,1,3
3651,0,21,1,2,2,0,0,1,0,0,1
3652,1,23,2,3,2,1,1,0,0,0,2
3653,0,23,3,2,2,0,0,1,0,0,1
3654,1,17,2,1,1,0,0,1,0,0,1
3655,1,17,2,1,1,0,1,0,0,0,1
3656,1,24,1,1,2,0,1,1,1,1,4
3657,0,21,1,1,2,1,1,1,0,1,4
3658,1,20,2,2,2,0,1,1,0,0,2
3659,1,24,2,2,2,1,0,1,1,0,3
3660,1,18,3,3,1,0,0,1,1,0,2
3661,0,16,2,3,2,0,1,1,0,1,3
3662,0,18,1,1,1,0,0,1,0,0,1
3663,1,18,2,1,1,0,1,0,0,0,1
3664,1,22,3,2,1,1,0,1,1,1,4
3665,0,23,3,2,1,0,1,1,0,0,2
3666,0,22,2,2,1,1,0,1,0,1,3
3667,1,23,3,3,1,0,0,0,0,0,0
3668,0,22,2,2,1,1,0,1,0,0,2
3669,1,23,1,2,1,0,0,1,1,1,3
3670,1,20,2,1,1,0,0,1,1,1,3
3671,1,18,1,2,1,1,0,1,0,0,2
3672,1,21,1,2,2,0,0,0,1,1,2
3673,1,21,1,3,1,0,1,1,1,0,3
3674,1,18,1,2,2,1,0,1,1,0,3
3675,0,17,2,1,2,0,1,0,0,0,1
3676,1,17,1,2,2,1,1,0,1,0,3
3677,1,15,3,1,1,0,1,0,1,0,2
3678,1,19,1,2,1,1,0,0,0,1,2
3679,1,21,1,1,1,1,1,1,0,0,3
3680,0,21,2,2,1,1,1,0,0,0,2
3681,0,21,3,1,1,1,1,0,1,1,4
3682,0,23,3,2,1,1,0,0,0,1,2
3683,0,15,2,2,2,0,0,1,0,1,2
3684,0,17,1,2,2,1,1,1,0,0,3
3685,0,20,3,3,2,0,0,0,1,1,2
3686,0,16,1,3,2,1,0,1,0,1,3
3687,1,15,2,1,1,0,0,0,0,1,1
3688,0,25,1,3,1,1,1,0,0,1,3
3689,1,15,3,2,1,1,1,0,0,1,3
3690,0,15,3,1,2,1,0,0,1,1,3
3691,1,23,1,1,2,1,0,1,0,0,2
3692,0,22,2,1,1,1,0,0,1,0,2
3693,1,20,3,1,2,1,1,0,1,1,4
3694,1,21,2,2,1,0,0,1,0,0,1
3695,0,20,3,1,1,0,1,0,0,1,2
3696,0,20,3,1,1,1,0,1,1,1,4
3697,1,19,1,2,1,0,0,1,0,0,1
3698,1,17,2,2,1,0,0,1,0,0,1
3699,0,19,1,3,1,1,0,0,0,1,2
3700,0,22,3,2,2,1,1,0,0,1,3
3701,0,25,3,2,1,1,0,0,1,0,2
3702,1,19,1,1,2,0,1,0,0,0,1
3703,0,24,2,1,1,1,1,1,0,0,3
3704,1,25,2,3,2,0,0,1,0,0,1
3705,0,18,2,3,1,1,0,1,0,1,3
3706,1,25,1,2,1,1,1,0,0,1,3
3707,0,19,2,2,2,1,1,0,1,1,4
3708,1,16,3,1,2,0,1,1,0,0,2
3709,0,20,2,1,1,0,1,1,0,0,2
3710,1,15,3,3,1,1,0,0,1,1,3
3711,0,19,3,3,1,1,0,0,0,1,2
3712,0,15,3,2,2,1,0,1,0,0,2
3713,0,24,2,3,2,1,0,1,1,0,3
3714,0,25,2,3,1,1,0,1,0,0,2
3715,0,21,1,2,1,0,1,0,1,0,2
3716,0,24,3,3,1,0,0,0,0,0,0
3717,1,21,3,2,2,1,1,1,0,1,4
3718,0,25,1,3,1,0,0,0,1,0,1
3719,1,22,1,3,2,1,0,1,1,0,3
3720,0,24,3,3,1,1,1,0,1,1,4
3721,0,20,1,2,1,0,0,0,1,0,1
3722,0,24,2,3,1,1,1,1,1,0,4
3723,0,17,1,1,1,1,0,0,0,0,1
3724,1,20,1,2,2,0,1,1,0,0,2
3725,1,20,1,1,1,1,0,1,1,0,3
3726,1,22,1,2,1,0,1,0,1,1,3
3727,0,22,1,3,2,0,0,1,1,1,3
3728,1,16,2,3,2,0,1,1,1,0,3
3729,0,24,3,3,1,1,1,0,0,0,2
3730,1,20,1,1,2,0,1,0,0,0,1
3731,1,25,1,2,2,1,0,0,1,0,2
3732,1,20,3,2,1,0,1,0,0,1,2
3733,0,18,3,3,1,0,1,1,0,0,2
3734,0,21,3,2,2,1,1,0,1,0,3
3735,1,24,2,2,1,1,0,0,0,0,1
3736,0,17,1,1,1,0,1,0,1,0,2
3737,1,16,2,1,1,1,0,0,0,1,2
3738,1,18,3,3,2,0,0,0,0,1,1
3739,0,17,3,2,2,0,1,0,1,1,3
3740,1,17,1,3,2,0,0,0,1,1,2
3741,0,16,2,3,1,1,0,1,1,1,4
3742,0,22,1,2,2,0,1,1,1,0,3
3743,1,23,3,1,1,0,1,1,1,1,4
3744,0,16,3,2,1,0,1,0,0,1,2
3745,1,19,3,1,1,0,1,1,0,0,2
3746,1,20,1,1,2,1,1,0,0,1,3
3747,1,24,3,2,2,1,1,1,1,1,5
3748,0,18,2,1,2,0,1,1,0,1,3
3749,0,17,2,3,1,0,0,0,1,1,2
3750,1,23,3,1,2,1,0,1,0,0,2
3751,1,18,1,3,1,1,1,1,1,1,5
3752,0,25,1,3,2,0,1,1,0,0,2
3753,0,16,1,1,2,0,1,1,1,1,4
3754,1,24,3,3,1,0,0,1,1,1,3
3755,0,25,2,1,1,1,0,0,1,1,3
3756,0,15,2,3,2,0,1,0,0,1,2
3757,0,17,1,1,1,1,1,1,1,1,5
3758,1,15,2,3,2,1,1,1,0,0,3
3759,1,15,1,2,1,1,1,0,0,0,2
3760,1,24,1,2,2,1,1,1,0,1,4
3761,1,20,2,2,1,0,0,1,1,0,2
3762,1,19,1,3,1,1,1,1,1,1,5
3763,0,15,2,2,2,0,1,1,1,0,3
3764,1,24,2,3,2,0,1,1,1,0,3
3765,1,17,3,2,2,0,1,1,0,0,2
3766,1,20,2,1,1,0,1,1,0,0,2
3767,0,22,3,1,1,0,0,0,0,0,0
3768,0,22,3,1,1,0,0,0,1,1,2
3769,1,22,3,3,2,0,0,0,1,1,2
3770,0,15,3,3,1,1,0,1,0,1,3
3771,1,19,3,1,2,1,1,1,1,0,4
3772,0,24,1,2,2,0,1,1,1,1,4
3773,1,20,3,2,2,1,1,0,0,1,3
3774,0,23,2,3,1,1,1,0,1,0,3
3775,1,18,1,1,1,0,0,1,0,1,2
3776,1,20,2,2,2,1,0,1,1,1,4
3777,1,25,1,3,1,1,0,1,1,1,4
3778,1,22,1,2,1,1,1,0,1,0,3
3779,0,24,1,2,1,0,0,1,0,1,2
3780,0,24,3,3,2,0,1,1,1,1,4
3781,0,19,1,3,1,1,1,0,1,0,3
3782,1,23,1,1,2,0,1,1,0,0,2
3783,1,22,3,1,2,1,0,1,1,0,3
3784,0,25,3,3,2,0,0,1,1,1,3
3785,1,25,2,1,1,1,1,0,0,0,2
3786,1,22,3,3,2,1,0,1,1,1,4
3787,1,18,1,2,1,1,0,1,0,0,2
3788,1,15,2,3,1,0,1,0,0,0,1
3789,1,22,2,1,1,0,1,1,1,1,4
3790,1,22,2,3,2,0,1,1,1,0,3
3791,0,18,1,3,2,0,1,1,0,1,3
3792,0,15,3,1,2,1,1,1,0,0,3
3793,0,17,2,3,2,1,0,0,1,0,2
3794,1,17,3,1,2,1,1,1,0,0,3
3795,1,23,1,1,2,0,0,0,0,0,0
3796,0,21,2,1,2,1,0,1,1,1,4
3797,0,20,2,2,1,0,1,0,1,1,3
3798,0,24,2,2,1,1,0,0,1,0,2
3799,1,17,2,3,1,1,1,1,0,1,4
3800,0,20,1,3,1,0,1,1,0,0,2
3801,1,23,2,3,2,0,0,1,1,1,3
3802,0,18,1,1,1,0,0,1,0,1,2
3803,0,15,1,1,2,0,0,1,1,0,2
3804,1,24,2,1,2,0,0,1,0,0,1
3805,0,22,3,3,1,0,1,1,0,1,3
3806,0,24,3,3,2,1,0,0,1,1,3
3807,0,24,3,1,1,1,0,0,0,1,2
3808,1,20,3,3,2,1,1,0,0,1,3
3809,1,24,1,2,1,1,1,0,1,0,3
3810,1,23,2,1,1,1,0,1,1,1,4
3811,1,16,2,1,2,1,0,0,0,0,1
3812,0,25,3,2,1,1,1,1,0,0,3
3813,1,16,2,3,1,0,0,1,0,0,1
3814,1,15,2,2,1,1,0,1,1,0,3
3815,1,25,3,3,1,1,0,1,1,1,4
3816,0,19,3,2,2,0,0,1,1,0,2
3817,0,25,1,1,1,1,1,1,0,1,4
3818,0,16,2,3,2,0,1,1,1,0,3
3819,0,17,2,3,1,1,0,0,0,0,1
3820,0,24,1,2,2,1,1,0,0,1,3
3821,1,16,1,2,2,1,1,1,1,1,5
3822,1,19,3,2,1,1,1,1,0,1,4
3823,0,19,1,3,1,0,0,0,0,0,0
3824,1,22,1,1,1,1,0,0,0,0,1
3825,0,19,2,1,1,1,0,1,0,1,3
3826,0,24,2,1,1,1,0,1,1,1,4
3827,0,17,3,2,2,0,0,0,0,0,0
3828,1,17,3,2,1,0,0,0,1,1,2
3829,1,15,2,1,2,0,0,0,1,0,1
3830,1,19,3,2,1,1,0,1,1,1,4
3831,0,17,2,3,1,1,0,1,1,1,4
3832,0,15,3,2,1,0,0,0,1,1,2
3833,0,21,2,3,2,1,0,1,1,0,3
3834,1,21,2,3,1,0,0,1,1,0,2
3835,0,24,1,1,2,0,1,1,0,1,3
3836,1,16,2,2,2,1,1,0,1,0,3
3837,1,20,2,2,1,0,1,1,1,1,4
3838,1,15,2,3,2,1,1,0,0,1,3
3839,0,19,1,3,1,0,1,1,0,1,3
3840,1,19,3,1,1,0,0,1,0,0,1
3841,1,17,2,1,1,0,1,1,1,0,3
3842,0,22,1,2,1,0,1,1,0,0,2
3843,1,19,3,1,1,0,0,1,1,0,2
3844,1,20,3,3,2,1,0,0,1,1,3
3845,1,20,1,3,2,1,0,0,1,0,2
3846,0,18,2,2,1,1,0,1,1,1,4
3847,0,21,3,3,1,1,0,0,0,1,2
3848,1,23,2,3,2,0,1,1,1,0,3
3849,1,24,1,3,2,0,0,1,0,0,1
3850,1,20,3,2,2,0,0,1,0,1,2
3851,0,22,1,1,1,1,1,0,0,0,2
3852,1,21,2,2,2,0,0,1,0,1,2
3853,1,24,3,1,1,0,0,0,1,0,1
3854,0,21,2,3,1,0,1,1,0,0,2
3855,1,21,1,2,2,0,0,1,0,0,1
3856,1,17,3,1,2,0,1,0,1,0,2
3857,0,20,3,1,1,1,1,1,1,0,4
3858,1,21,2,3,2,0,0,1,1,1,3
3859,0,20,1,1,2,0,0,1,0,0,1
3860,1,19,2,3,1,0,0,1,1,0,2
3861,1,24,1,1,2,1,1,0,0,0,2
3862,1,17,3,2,1,0,1,1,1,1,4
3863,1,24,2,3,1,1,0,1,0,0,2
3864,0,17,2,2,2,0,0,0,1,0,1
3865,1,23,1,2,2,1,1,0,0,1,3
3866,0,21,1,2,2,1,1,1,0,0,3
3867,0,24,2,3,1,0,1,0,0,1,2
3868,1,18,1,2,2,1,0,1,0,1,3
3869,0,21,2,1,1,0,1,1,0,0,2
3870,1,21,3,1,1,0,1,1,0,0,2
3871,1,18,1,3,2,0,1,1,0,1,3
3872,1,24,3,3,1,1,1,0,0,0,2
3873,0,18,2,1,2,1,0,0,0,1,2
3874,1,19,1,3,2,0,1,1,1,1,4
3875,0,22,3,3,2,0,0,0,1,0,1
3876,1,21,2,3,1,1,1,1,1,1,5
3877,1,16,1,1,2,0,0,0,1,1,2
3878,1,16,1,3,2,1,1,1,0,0,3
3879,0,15,2,3,1,1,0,0,1,1,3
3880,0,17,2,1,1,0,1,1,0,0,2
3881,1,18,3,1,2,0,0,0,0,0,0
3882,1,21,1,1,2,1,0,1,1,0,3
3883,1,17,1,1,2,1,0,1,1,1,4
3884,1,15,3,1,2,0,0,0,1,1,2
3885,0,24,2,3,1,0,0,1,0,0,1
3886,0,25,3,1,2,0,1,1,1,1,4
3887,1,25,3,2,1,0,1,0,1,0,2
3888,0,22,3,3,1,1,0,0,1,1,3
3889,0,22,3,3,1,1,0,0,0,1,2
3890,0,22,3,2,1,0,1,1,0,1,3
3891,1,25,2,3,1,1,0,0,0,1,2
3892,0,16,3,1,1,0,0,0,0,0,0
3893,0,15,1,3,2,1,0,0,0,0,1
3894,0,20,2,2,2,0,0,0,1,0,1
3895,0,24,2,2,1,1,0,1,0,0,2
3896,1,24,3,1,2,0,1,1,1,1,4
3897,1,24,3,3,2,1,0,1,1,0,3
3898,0,18,2,2,2,1,1,1,1,0,4
3899,0,16,2,2,2,1,0,1,0,1,3
3900,1,17,1,2,1,1,0,1,1,1,4
3901,1,17,1,3,1,0,1,1,1,1,4
3902,1,19,3,1,1,1,0,0,0,0,1
3903,1,25,2,3,2,1,1,0,1,1,4
3904,0,17,2,2,2,0,1,1,0,1,3
3905,0,15,3,1,1,1,1,1,0,0,3
3906,1,21,2,2,2,1,0,0,1,1,3
3907,0,24,1,3,2,0,1,0,0,0,1
3908,0,24,2,2,2,0,1,1,0,1,3
3909,1,17,3,3,2,0,1,0,0,0,1
3910,1,18,2,1,2,1,1,1,1,1,5
3911,1,15,1,2,2,0,0,0,1,0,1
3912,1,23,1,1,1,0,1,1,0,0,2
3913,0,18,2,3,2,1,1,1,1,0,4
3914,0,16,3,1,1,1,0,1,0,1,3
3915,0,19,1,1,1,0,1,0,0,1,2
3916,0,16,2,3,2,1,1,1,1,0,4
3917,0,15,3,2,2,1,0,1,1,1,4
3918,0,15,1,3,2,1,0,1,0,0,2
3919,1,24,2,2,1,0,0,1,1,0,2
3920,0,21,3,2,2,0,0,1,0,0,1
3921,0,25,3,2,1,0,0,1,0,0,1
3922,0,21,3,2,1,0,0,1,1,0,2
3923,1,18,3,2,1,1,1,0,1,0,3
3924,1,21,1,3,1,1,0,1,0,1,3
3925,1,18,1,2,2,0,1,1,1,0,3
3926,0,20,1,3,2,0,0,1,0,1,2
3927,0,25,2,1,1,1,0,1,0,0,2
3928,1,16,2,2,2,0,0,1,0,1,2
3929,1,21,2,3,2,1,1,1,0,0,3
3930,1,19,2,2,2,1,1,0,0,1,3
3931,1,21,3,1,2,1,0,1,0,0,2
3932,1,25,2,2,2,1,1,1,0,1,4
3933,0,22,3,3,1,1,1,0,0,0,2
3934,1,24,3,1,1,0,0,1,0,1,2
3935,0,23,3,3,2,0,0,0,0,0,0
3936,1,23,1,3,1,0,0,0,0,0,0
3937,0,17,3,1,1,1,1,0,1,1,4
3938,1,22,1,1,2,1,1,1,0,1,4
3939,1,19,3,1,2,1,0,1,0,1,3
3940,1,19,1,3,1,1,0,0,1,0,2
3941,0,23,1,3,1,0,1,1,0,1,3
3942,0,18,1,2,1,1,0,0,1,1,3
3943,1,20,3,2,2,1,0,0,1,0,2
3944,0,16,3,1,2,0,0,1,1,1,3
3945,1,25,1,2,1,0,1,0,0,0,1
3946,1,17,3,1,2,1,1,0,1,0,3
3947,0,17,3,3,2,1,1,0,1,0,3
3948,1,21,2,2,1,1,0,1,1,0,3
3949,0,19,2,3,1,0,0,0,1,0,1
3950,1,19,3,2,2,0,1,1,0,0,2
3951,1,22,2,3,2,1,0,1,1,0,3
3952,0,23,3,1,2,1,1,1,1,0,4
3953,0,22,2,1,1,1,1,1,1,1,5
3954,0,19,1,1,2,1,0,1,0,0,2
3955,1,16,1,3,2,0,0,0,0,0,0
3956,0,23,3,1,2,1,0,0,0,0,1
3957,0,21,3,3,1,0,1,0,1,0,2
3958,1,22,3,3,1,1,0,0,0,1,2
3959,1,18,2,2,1,0,1,1,0,1,3
3960,1,18,1,3,2,0,1,0,1,0,2
3961,0,24,2,1,2,1,1,0,1,0,3
3962,0,24,1,1,2,1,0,0,1,0,2
3963,1,22,1,3,2,0,0,1,0,1,2
3964,1,15,2,1,1,1,1,1,1,0,4
3965,0,19,1,1,1,0,0,0,0,1,1
3966,1,25,2,3,2,0,0,0,0,1,1
3967,0,17,2,2,1,1,0,1,0,0,2
3968,0,22,1,3,1,0,0,0,0,1,1
3969,1,17,3,1,2,0,1,1,0,1,3
3970,0,23,2,1,1,0,0,0,0,0,0
3971,0,24,1,3,1,0,1,0,1,1,3
3972,1,22,1,1,2,0,0,1,0,1,2
3973,1,15,2,3,2,1,0,1,0,1,3
3974,0,19,1,1,2,0,0,1,1,0,2
3975,1,20,1,1,2,1,1,1,0,1,4
3976,0,22,1,2,1,0,1,1,1,1,4
3977,1,18,3,3,1,0,0,0,0,1,1
3978,1,16,2,1,2,1,1,0,0,1,3
3979,0,25,1,3,2,1,1,1,1,1,5
3980,1,20,3,1,2,1,1,0,0,0,2
3981,0,15,3,2,2,0,1,1,0,0,2
3982,0,19,3,3,1,1,0,1,0,1,3
3983,1,23,3,3,1,0,0,1,0,1,2
3984,0,15,2,1,2,0,1,0,1,1,3
3985,0,16,1,3,1,1,0,1,1,0,3
3986,1,15,2,2,1,1,0,0,1,0,2
3987,1,23,1,1,1,1,1,0,1,0,3
3988,0,15,2,3,1,0,1,0,1,0,2
3989,1,16,1,2,1,1,0,0,0,1,2
3990,1,20,3,3,2,1,1,0,0,0,2
3991,1,23,2,1,1,0,1,0,0,1,2
3992,0,16,2,2,1,1,0,0,0,0,1
3993,0,24,3,3,1,1,1,0,1,0,3
3994,0,16,1,2,2,0,0,0,0,1,1
3995,1,20,3,2,1,1,1,1,1,1,5
3996,1,25,2,3,1,0,0,0,0,0,0
3997,0,16,3,3,2,1,0,1,1,0,3
3998,0,19,2,3,2,1,0,0,1,1,3
3999,0,22,2,1,1,1,0,1,1,0,3
4000,0,20,1,1,1,0,0,0,0,1,1
4001,0,25,2,3,1,0,1,0,0,0,1
4002,1,25,2,2,1,1,0,1,1,0,3
4003,0,24,3,2,1,0,0,0,0,0,0
4004,0,23,1,3,1,0,1,0,1,1,3
4005,1,16,2,3,1,0,0,1,0,1,2
4006,0,21,2,2,1,1,1,1,0,1,4
4007,1,17,2,2,2,1,1,0,0,0,2
4008,0,19,2,2,2,1,0,0,1,1,3
4009,1,24,1,3,1,0,0,1,0,0,1
4010,1,17,2,1,2,0,1,0,1,1,3
4011,1,21,3,3,2,0,0,1,1,0,2
4012,1,24,2,1,1,0,0,1,0,0,1
4013,1,20,3,2,2,0,1,1,0,0,2
4014,0,15,3,2,1,0,0,0,0,0,0
4015,1,16,2,3,2,1,0,1,0,1,3
4016,1,16,2,1,2,1,1,1,1,1,5
4017,0,15,1,1,2,1,0,0,0,1,2
4018,0,24,2,2,2,1,1,0,0,1,3
4019,0,24,2,1,1,0,0,0,0,1,1
4020,0,17,2,1,2,0,0,0,0,0,0
4021,0,18,3,1,1,1,1,1,0,0,3
4022,1,24,3,1,2,0,0,1,0,0,1
4023,1,22,1,3,1,1,1,0,0,0,2
4024,0,24,3,2,1,1,0,1,1,0,3
4025,0,18,1,2,1,1,1,0,1,1,4
4026,1,25,1,1,1,1,0,1,1,1,4
4027,1,25,2,2,2,0,1,0,0,0,1
4028,0,15,2,2,1,1,1,0,0,0,2
4029,0,21,2,1,1,1,0,0,1,1,3
4030,0,17,3,1,1,1,0,0,1,0,2
4031,0,19,2,1,1,1,0,1,1,1,4
4032,0,21,1,3,2,1,0,0,1,0,2
4033,1,23,3,1,2,0,0,0,0,0,0
4034,1,17,3,2,2,1,0,0,1,0,2
4035,0,22,2,1,2,0,0,1,1,0,2
4036,0,15,2,3,1,1,0,1,1,1,4
4037,1,15,1,1,2,0,1,1,1,1,4
4038,1,25,3,1,1,0,1,0,1,0,2
4039,1,18,3,1,1,0,0,1,1,0,2
4040,0,21,1,2,1,0,0,0,0,1,1
4041,1,21,3,2,2,1,1,1,1,1,5
4042,0,19,1,1,2,1,0,1,1,1,4
4043,1,15,2,3,1,0,1,1,0,1,3
4044,0,19,3,3,1,0,0,1,1,0,2
4045,1,17,1,2,1,0,0,0,1,0,1
4046,1,16,1,1,1,0,0,0,0,0,0
4047,1,21,3,3,1,0,0,1,0,1,2
4048,0,24,1,2,1,0,0,1,0,1,2
4049,0,15,2,2,1,0,0,0,1,0,1
4050,1,21,1,3,1,1,0,1,0,0,2
4051,1,25,1,2,2,0,0,0,0,0,0
4052,1,16,1,2,1,0,1,1,0,0,2
4053,1,22,3,2,2,1,1,0,0,0,2
4054,1,16,2,2,1,1,0,1,1,0,3
4055,0,17,1,2,1,0,1,0,1,0,2
4056,1,23,3,2,2,0,0,0,0,0,0
4057,1,15,3,2,2,1,1,0,1,0,3
4058,0,21,2,3,2,0,1,1,0,1,3
4059,0,20,3,2,2,0,1,1,1,1,4
4060,1,24,1,2,1,1,0,1,1,1,4
4061,0,25,1,3,1,1,0,0,1,1,3
4062,0,21,2,2,2,0,0,1,0,0,1
4063,1,21,2,1,2,0,0,1,0,0,1
4064,1,16,2,1,1,0,0,0,0,0,0
4065,1,25,1,1,2,1,1,0,0,0,2
4066,0,16,1,3,1,1,0,1,0,0,2
4067,1,18,2,1,1,0,0,1,1,1,3
4068,0,25,2,2,1,1,1,1,1,0,4
4069,0,16,3,1,1,0,1,0,1,1,3
4070,1,17,1,2,1,1,1,0,1,1,4
4071,1,15,1,2,1,1,1,0,0,0,2
4072,0,20,3,3,1,0,1,0,0,0,1
4073,0,15,2,3,2,1,0,0,0,1,2
4074,1,19,3,2,2,1,1,1,1,0,4
4075,1,24,2,3,2,0,0,1,1,1,3
4076,0,22,3,3,1,0,1,0,1,1,3
4077,1,24,1,3,1,0,1,0,0,0,1
4078,1,24,1,1,2,0,1,1,1,0,3
4079,0,25,3,2,2,0,0,0,1,0,1
4080,0,15,2,2,1,1,0,1,1,0,3
4081,0,17,3,2,2,0,0,0,1,1,2
4082,0,24,3,3,2,1,0,1,0,1,3
4083,1,24,3,3,2,1,1,1,1,0,4
4084,1,17,2,3,2,0,1,0,0,1,2
4085,0,22,3,3,1,1,1,0,1,1,4
4086,0,22,2,2,1,0,0,1,0,0,1
4087,0,18,1,1,1,0,0,1,0,0,1
4088,0,18,2,2,1,1,0,0,1,1,3
4089,0,24,1,2,2,0,1,0,0,0,1
4090,1,17,2,3,1,0,1,1,1,1,4
4091,1,20,2,1,2,0,1,0,1,0,2
4092,1,17,3,2,2,1,0,1,0,1,3
4093,0,15,1,2,1,1,0,0,0,0,1
4094,1,16,1,2,2,1,1,1,1,1,5
4095,1,22,1,2,2,1,0,1,0,1,3
4096,1,18,2,1,2,0,1,1,1,1,4
4097,1,22,3,1,2,0,1,0,1,0,2
4098,1,23,3,1,2,0,1,0,1,1,3
4099,1,19,1,2,1,0,0,0,0,0,0
4100,0,25,3,2,1,1,1,1,0,0,3
4101,0,15,1,1,2,0,1,1,1,1,4
4102,0,15,3,3,1,0,1,0,0,0,1
4103,0,20,3,1,1,0,1,0,0,0,1
4104,0,15,3,1,2,1,0,0,0,1,2
4105,1,25,1,1,1,0,0,0,1,0,1
4106,0,23,1,2,2,0,1,0,1,1,3
4107,0,17,3,2,2,1,1,0,0,1,3
4108,1,20,2,3,1,1,1,1,1,0,4
4109,0,23,3,2,1,1,1,1,0,0,3
4110,1,17,3,3,2,1,0,1,0,0,2
4111,1,21,1,3,2,0,1,0,1,0,2
4112,0,22,1,1,1,0,1,1,1,1,4
4113,1,22,2,3,1,0,1,1,1,1,4
4114,0,24,2,2,1,0,1,1,0,1,3
4115,1,18,2,3,1,1,1,1,1,1,5
4116,1,22,1,1,2,0,1,0,1,1,3
4117,0,20,3,2,1,1,1,0,1,1,4
4118,1,24,3,3,2,0,0,0,0,1,1
4119,0,17,2,2,2,1,1,0,0,1,3
4120,0,24,1,2,1,1,0,0,0,0,1
4121,0,20,3,1,2,0,0,0,1,0,1
4122,0,25,1,1,1,0,0,1,0,0,1
4123,1,23,3,1,1,1,0,1,1,1,4
4124,0,17,3,1,2,1,1,1,1,0,4
4125,0,17,3,3,1,0,0,0,1,1,2
4126,0,23,1,2,1,0,1,1,1,0,3
4127,1,21,3,1,1,1,0,1,1,0,3
4128,1,21,3,3,2,0,1,0,1,0,2
4129,0,18,1,1,1,1,0,1,0,0,2
4130,1,23,2,3,2,0,1,1,0,1,3
4131,0,22,3,2,1,1,0,0,0,0,1
4132,1,24,2,2,2,0,1,0,0,1,2
4133,1,24,2,3,1,0,1,0,1,1,3
4134,1,20,3,2,1,1,0,1,1,1,4
4135,0,17,2,2,2,0,1,1,1,1,4
4136,0,21,3,2,2,1,1,1,0,0,3
4137,1,22,1,1,1,1,0,0,1,1,3
4138,1,25,3,3,1,0,0,1,0,1,2
4139,0,23,1,1,2,0,0,1,1,1,3
4140,1,21,2,1,2,0,1,0,1,1,3
4141,0,25,3,2,1,0,0,0,1,0,1
4142,1,18,2,1,2,1,0,0,0,0,1
4143,0,20,2,1,1,1,0,0,1,1,3
4144,1,19,3,1,1,0,0,1,1,1,3
4145,0,23,1,3,1,0,0,0,0,1,1
4146,0,24,2,3,2,1,0,0,1,0,2
4147,1,15,3,2,1,1,0,0,0,0,1
4148,0,24,1,2,2,0,1,0,1,0,2
4149,1,24,2,3,2,1,0,0,1,0,2
4150,1,17,3,3,2,1,0,0,1,1,3
4151,0,23,3,3,1,0,0,0,1,1,2
4152,0,16,2,3,2,1,1,0,0,0,2
4153,1,18,2,2,2,0,0,0,1,1,2
4154,1,22,3,1,1,1,0,0,0,0,1
4155,0,19,1,1,2,1,1,1,1,1,5
4156,1,24,3,3,1,1,1,1,1,1,5
4157,0,21,3,2,1,1,1,0,1,0,3
4158,0,20,3,1,2,1,0,0,0,1,2
4159,0,25,1,1,1,0,0,0,1,1,2
4160,0,19,2,2,2,0,1,1,1,0,3
4161,0,25,2,2,1,0,0,1,0,1,2
4162,0,16,1,3,2,0,0,0,0,1,1
